case_number,prompt,clip_score
90255,An old lady smiling in a pink kitchen.,0.3145916163921356
418535,A man wearing a suit and tie and carrying something walkling down the street.,0.29101184010505676
457078,A room with a desktop computer and a picture of a mummy. ,0.33570802211761475
295765,An airplane flying through the air on a clear day.,0.2656033933162689
399164,A computer desk with a desktop and laptop computer. ,0.3200947642326355
78537,a large plane is coming in to land near a big balloon man,0.2710793614387512
380854,A bathroom is shown with white decor and brown cabinets.,0.32329240441322327
365866,A toilet and container in a small room.,0.3107350170612335
36196,A airplane moving on the run way of a air port. ,0.2939711809158325
370207,A newly married couple eating cake with each other.,0.30655720829963684
118544,A man is looking at his laptop screen reading live posts.,0.2759043276309967
137763,A long marble sink in a public restroom,0.26863381266593933
408449,The man is walking down the street with no shirt on.,0.34790289402008057
312951,A brick and stone gothic-style tower with church steeple rises behind a modern glass building.,0.3807300329208374
573924,You can see a blue towel hanging in the mirror.,0.28233590722084045
321886,A group of people riding on bikes down a street.,0.3126188814640045
483348,A bathroom stall that is made of wood.,0.29728204011917114
2164,Lots of sheep graze on a grass field.,0.31255507469177246
254750,"A bathroom that has a sink, toilet and mirror.",0.2796819806098938
331753,A bunch of toilets sit on display with green tags.,0.30238544940948486
366831,A bench that is sitting on a cobblestone sidewalk.,0.31980592012405396
107340,A bathroom sink sitting under a large mirror.,0.3146584928035736
510230,a street sign with a stop sign below it ,0.2967764735221863
506310,A room with an empty and open refrigerator and a shelf of bottles.,0.32015174627304077
385962,A toilet and bidet have toilet paper stacked between them.,0.29866641759872437
240175,A white bath tub sitting next to a sink in a bathroom.,0.29005977511405945
182450,A toilet sitting next to a white sink under a mirror.,0.2767600119113922
303413,A woman standing in front of a bathroom mirror.,0.31130722165107727
315491,A city street with a traffic light and street signs in front of a stone building.,0.29577940702438354
117759,A woman is seen in the mirror drying her hair.,0.3091149628162384
349689,about twenty people riding bicycles through a town area,0.29859277606010437
416271,A jetliner sitting on top of an airport tarmac.,0.3004809617996216
20307,A bicycle sitting beside a black door and steps.,0.30545756220817566
326781,A white toilet and a sink in a room.,0.28865233063697815
258382,a woman walking down the road while holding onto some bags and  an umbrella ,0.3452618718147278
267300,a dog laying down licking food off of a plate,0.29394713044166565
161720,The bathroom is in the middle of a renovation project.,0.2854038178920746
55727,A bathroom with a white toilet next to a walk in shower.,0.2994815707206726
37017,A large black dog sitting in a room.,0.3034093976020813
541345,A kitchen with a stove top oven and blue walls.,0.37350818514823914
522713, a bench sitting in the grass facing the water and boats ,0.34164613485336304
223930,A motorcycle parked next to a few bicycles.,0.2892196774482727
327769,A cat lying down in a sink in a bathroom.,0.303836464881897
218476,A man riding on the back of a blue motorcycle.,0.3277400732040405
492362,A man on a skateboard riding by food vendors.,0.35083475708961487
514915,A large black dog laying on a kitchen floor.,0.36025479435920715
459680,"woman in long, light red dress with orange umbrella.",0.36722853779792786
253036,A van driving down a street past tall buildings.,0.28520098328590393
434511,A man sitting at a table using a laptop computer.,0.25790390372276306
235964,A woman taking a selfie in front of a large mirror.,0.303524374961853
115370,A couple of bikers riding on top of motorcycles down a street.,0.28656455874443054
465735,A large jetliner with a painting on the side of it's cabin.,0.2738026976585388
384901,A white toilet in a bathroom next to a door.,0.2712896466255188
226171,A computer monitor sitting above a computer keyboard.,0.3031892478466034
348881,A large jetliner sitting on top of an airport runway.,0.31197601556777954
436280,A british airways passenger jet in the sky.,0.3132390081882477
72018,A picture of a room with a TV and a bathroom.,0.3282535672187805
281317,A picture of a busy road at night ,0.28594839572906494
413822,Man in period costume rides vintage motorcycle with German flag on back,0.34877967834472656
175570,A bus turning a corner at an intersection.,0.2775764465332031
101223,The view from the commercial airplane includes the wing and mountains and water. ,0.3132475018501282
175331,There are people standing at the top of this building.,0.2756674885749817
48791,A giraffe leans over a fence to eat from a happy woman's hand.,0.3037581443786621
255158,The person is riding her bicycle down the road.,0.29397308826446533
146659,A airplane flying high in the sky next to a set of white smoke lines. ,0.29439401626586914
193015,A single banana is on a white table.,0.3346187472343445
17207,A bus stuck in traffic on a busy highway.,0.2725064158439636
319055,A woman is walking her dog across the street.,0.2911030352115631
404785,a bathroom with a sink and a toilet in it,0.2702261805534363
137578,Two toilets that are sitting on a tile floor.,0.325977087020874
119404,Two benches on a sidewalk in front of a urban street and some houses.,0.31774410605430603
289949,Old cars and horse drawn carriage on a tropical city street.,0.34963834285736084
197915,A bird that is sitting on a plate on a table.,0.3490026593208313
575088,a man sitting on a bench looking a bit like forrest gump ,0.3146797716617584
530836,A picture of a large kitchen with white cabinets and appliances.,0.31326791644096375
267683,a woman in kitchen cooking chips in fry,0.2999870181083679
208208,a view of mountains from the window of a jet airplane,0.33160099387168884
179187,A sign posted on the side of a highway.,0.2918985188007355
355575,the hands of a man crawling out of a toilet,0.2899395823478699
2295,A cat peering into a wooden bowl which is sitting on a table.,0.3457320034503937
298762,A man walking down a road with a horse and carriage coming at him.,0.31230396032333374
267670,"A toilet, mirror and sink in a toilet",0.294341117143631
9772,A person is taking a picture of a hotel bathroom.,0.2574869990348816
543528,A big plane flying low  on a cloudy sky,0.28569039702415466
157155,The officer is riding a horse threw the streets. ,0.3033314049243927
22420,A library or store is full of books.,0.3013204336166382
522782,A triple screen computer set up on a desk next to a bed,0.29121583700180054
162998,A foggy view of an airplane sitting in a yard.,0.33590108156204224
423165,a barthroom with green walls and a  purple rug ,0.35666516423225403
145746,A room that has a bed and a bathtub.,0.29844847321510315
61602,Someone is holding the door open to a large industrial freezer.,0.299570232629776
29449,"A small bathroom has a toilet, sink, mirror, and a small trash can.",0.3180103003978729
359638,The cat is looking out of the car window. ,0.3038133978843689
520489,"An unusual Japanese bathroom with a toilet, urinal, and sink.",0.327043741941452
356920,A man holding an umbrella while walking down a street.,0.3307282626628876
473153,a building with some trees surrounding it ,0.2602408826351166
246425,Two airplanes flying through a blue sky with smoke pouring out of their rear ends.,0.31456923484802246
302110,A cat laying on a rug next to a sliding glass door.,0.30412575602531433
517600,Two toilets sit near each other in the same room.,0.32916584610939026
98018,This is a picture of a kitchen in a poverty area of a town.,0.32123735547065735
440878,A white toilet covered in feminine toilet coverings.,0.3097904622554779
234938,A group of wooden benches sitting on top of a wooden deck.,0.34974217414855957
534669,A large jetliner sitting on top of an airport tarmac.,0.3065059185028076
151081,A man is plowing the field in preparation.,0.30851998925209045
579277,A large store filled with lots of groceries and produce.,0.32242128252983093
530054,A small bathroom with only a toliet and sink.,0.3081069588661194
126941,A toilet room in the process of being renovated ,0.27930229902267456
322429,A wooden shelf filled with lots of glass pots and plates.,0.3103928565979004
546378,A gray cat laying on top of a wooden book shelf.,0.32012027502059937
275441,A bike parked in the  middle of a sidewalk next to a street.,0.28104910254478455
